nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_02_20,02_02_20,03_02_20,04_02_20,05_02_20,06_02_20,07_02_20,08_02_20,09_02_20,10_02_20,11_02_20,12_02_20,13_02_20,14_02_20,15_02_20,16_02_20,17_02_20,18_02_20,19_02_20,20_02_20,21_02_20,22_02_20,23_02_20,24_02_20,25_02_20,26_02_20,27_02_20,28_02_20,29_02_20,total
Centro,290580001A,Camamu,Camamu (Centro) - 290580001A,-13.943506,-39.10251,Sul,RPGA do Recôncavo Sul,0.0,2.0,6.2,4.0,0.2,0.0,0.0,0.0,6.4,0.2,0.0,0.0,0.0,0.0,8.8,0.2,1.2,36.0,13.8,11.8,0.0,2.0,0.0,9.4,2.6,0.0,0.0,0.0,0.0,104.8
Novo Horizonte,291180801A,Guaratinga,Guaratinga (Novo Horizonte) - 291180801A,-16.582916,-39.780555,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,4.4,3.4,0.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.8
Passagem,291490101A,Itacaré,Itacaré (Passagem) - 291490101A,-14.280609,-39.002952,Sul,RPGA do Rio de Contas,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,4.4,0.0,0.2,8.2,9.2,33.8,2.6,1.0,0.0,11.8,10.8,0.0,0.0,0.0,0.0,88.6
Centro,291560101A,Itamaraju,Itamaraju (Centro) - 291560101A,-17.027541,-39.534994,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,4.4,0.6,0.0,0.0,0.4,6.2,1.6,6.4,0.0,0.0,0.0,23.4
Pau Brasil,292390201A,Pau Brasil,Pau Brasil - 292390201A,-15.46122,-39.65225,Sul,RPGA do Rio Pardo,0.0,0.0,0.0,2.4,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,3.2,0.2,0.0,0.0,0.0,5.4,3.2,0.2,0.0,0.0,0.0,19.6
Ribeira,292550101A,Prado,Prado (Ribeira) - 292550101A,-17.338255,-39.232281,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,24.4
Centro,292805901A,Santa Luzia,Santa Luzia (Centro) - 292805901A,-15.42976,-39.332759,Sul,RPGA do Leste,0.0,0.0,0.0,1.4,0.0,0.0,3.4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,3.6,1.0,0.8,0.0,0.0,0.0,0.0,24.2,0.0,0.0,0.0,0.0,54.0
Maraú,A438,Maraú,Maraú - A438,-13.90694,-38.97222,Sul,RPGA do Recôncavo Sul,3.0,0.0,5.2,0.0,0.0,0.2,0.2,8.0,7.8,0.4,1.8,0.0,0.8,0.6,0.2,0.8,3.8,46.0,9.8,20.0,0.4,0.0,0.0,38.0,2.0,0.0,0.0,0.0,3.2,152.2
Una,A437,Una,Una - A437,-15.280215,-39.09127,Sul,RPGA do Leste,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61
Porto Seguro,A427,Porto Seguro,Porto Seguro - A427,-16.388977,-39.182389,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.0,0.0,7.2,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,5.8,0.0,0.0,0.6,0.0,0.0,0.0,0.8,0.0,0.0,0.0,17.0
Abrolhos,A422,Caravelas,Caravelas (Abrolhos) - A422,-17.79052,-39.22789,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2.8,0.0,0.0,3.0,0.0,3.6,0.0,0.0,0.0,0.0,10.0
Belmonte,A447,Belmonte,Belmonte - A447,-16.08487,-39.21726,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.0,0.0,2.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.6,0.0,0.4,6.8,0.0,0.0,0.0,0.0,0.2,4.0,0.2,0.0,0.0,0.2,16.4
Mascote,53950000,Mascote,Mascote - 53950000,-15.565561,-39.302756,Sul,RPGA do Rio Pardo,0.0,0.0,1.0,0.4,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4,3.2,13.2,6.8,3.8,0.0,0.6,0.0,0.6,8.0,0.6,0.0,0.0,0.0,50.0
PCH Colino I J,55357000,Jucuruçu,Jucuruçu (PCH Colino I J) - 55357000,-17.0822,-40.0772,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.75,0.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,33.25,11.75,1.5,0.0,0.0,0.0,0.0,56.0
Eunápolis,FB-CL-01,Eunápolis,Eunápolis - FB-CL-01,-16.290555,-39.579722,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.0,0.0,0.0,0.0,0.0,1.25,1.25,4.25,0.0,0.0,1.25,0.0,0.0,0.0,3.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,28.5,0.0,1.0,0.0,0.0,0.0,43.25
Teixeira de Freitas,PJ-CL-01,Teixeira de Freitas,Teixeira de Freitas - PJ-CL-01,-17.575555,-39.732777,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,3.6,0.9,0.0,0.4,2.8,5.5,3.3,0.6,0.7,0.4,1.8,0.5,0.7,0.8,9.6,6.5,3.3,0.0,1.0,1.8,2.2,56.2
Itabuna,Fazenda Barra,Itabuna,Itabuna - Fazenda Barra,-14.8997,-39.3686,Sul,RPGA do Leste,0.6,0.0,0.8,4.0,1.4,0.2,0.6,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,4.4,0.6,11.8,0.0,0.2,0.0,0.0,1.8,2.4,0.0,0.0,0.0,54.0
Centro,290340901A,Belmonte,Belmonte (Centro) - 290340901A,-15.859179,-38.878025,Sul,RPGA do Rio Jequitinhonha,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.2,2.77,1.19,16.74,8.85,0.0,0.2,0.0,0.0,8.47,0.0,0.0,0.0,0.0,41.79
São João do Panelinha,290560202A,Camacan,Camacan (São João do Panelinha) - 290560202A,-15.375278,-39.489984,Sul,RPGA do Rio Pardo,0.0,0.0,0.39,4.52,0.0,0.0,32.58,0.98,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.39,3.35,0.78,0.0,0.0,0.0,0.79,5.15,0.0,0.0,0.0,0.0,49.33
Centro,290560203A,Camacan,Camacan (Centro) - 290560203A,-15.416389,-39.493873,Sul,RPGA do Rio Pardo,1.39,0.0,0.0,0.0,0.2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.36,0.4,2.82,0.0,0.0,0.0,0.0,0.4,2.96,0.2,0.0,0.0,0.0,12.13
Conquista,291360601A,Ilhéus,Ilhéus (Conquista) - 291360601A,-14.797213,-39.04608,Sul,RPGA do Leste,0.79,5.12,19.7,20.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,1.38,0.2,0.0,18.42,24.01,13.8,0.98,7.34,0.0,6.9,9.1,0.2,0.0,0.0,0.0,129.4
Malhado,291360602A,Ilhéus,Ilhéus (Malhado) - 291360602A,-14.789158,-39.048858,Sul,RPGA do Leste,3.35,4.55,12.79,19.92,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.59,0.0,2.76,0.0,0.98,16.81,17.32,5.14,2.76,4.14,0.0,7.53,7.11,0.82,0.0,0.0,0.0,106.78
São Caetano,291480202A,Itabuna,Itabuna (São Caetano) - 291480202A,-14.80638,-39.27803,Sul,RPGA do Leste,1.58,0.0,0.0,2.23,0.98,0.2,6.3,11.64,0.0,0.0,0.0,0.0,0.0,0.0,8.3,3.96,0.79,6.9,1.97,1.38,0.2,0.0,0.0,0.0,24.26,0.99,0.0,0.0,0.0,71.68
Nova Ferradas,291480203A,Itabuna,Itabuna (Nova Ferradas) - 291480203A,-14.857213,-39.346922,Sul,RPGA do Leste,1.38,0.0,0.0,5.32,7.85,0.0,5.71,8.18,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.39,0.4,0.59,0.79,0.2,0.0,0.0,0.0,0.0,7.32,1.57,0.0,0.0,0.0,43.26
Planalto I,292110401A,Medeiros Neto,Medeiros Neto (Planalto I) - 292110401A,-17.365,-40.223,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.39,0.0,0.0,13.67,0.0,0.0,0.0,0.0,0.0,0.0,50.79
Centro,292300102A,Nova Viçosa,Nova Viçosa (Centro) - 292300102A,-17.893,-39.372,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,0.0,5.93,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,1.38,16.78
Posto da Mata,292300103A,Nova Viçosa,Nova Viçosa (Posto da Mata) - 292300103A,-17.896,-39.37,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.58,0.2,3.76,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,18.54
Areião,292530301A,Porto Seguro,Porto Seguro (Areião) - 292530301A,-16.441,-39.076,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19
Paraguai,292530302A,Porto Seguro,Porto Seguro (Paraguai) - 292530302A,-16.41,-39.08,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,1.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
Trancoso,292530303A,Porto Seguro,Porto Seguro (Trancoso) - 292530303A,-16.595,-39.109,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.0,0.0,0.0,0.0,0.0,1.8,3.34,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,1.77,0.2,0.0,0.0,2.95,1.19,0.0,0.0,0.0,0.0,16.79
BR367km4,292770501A,Santa Cruz Cabrália,Santa Cruz Cabrália (BR367km4) - 292770501A,-16.321,-39.023,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,0.4,0.4,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,6.13
Estádio Municipal,291530401A,Itagimirim,Itagimirim (Estádio Municipal) - 291530401A,-16.089181,-39.615546,Sul,RPGA do Rio Jequitinhonha,0.0,0.0,0.0,0.0,0.0,1.77,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71,9.05,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,20.48
Jusante,54945000,Itapebi,Itapebi (Jusante) - 54945000,-15.949206,-39.5225,Sul,RPGA do Rio Jequitinhonha,0.0,0.0,0.0,0.0,1.2,0.0,5.4,4.8,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.2,1.0,0.2,20.6,5.8,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,42.2
Bom Jesus da Lapa,A418,Bom Jesus da Lapa,Bom Jesus da Lapa - A418,-13.251094,-43.405365,São Francisco,RPGA do Rio Carnaíba de Dentro,0.0,0.0,0.0,0.4,7.4,0.0,2.4,33.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,8.8,0.0,0.0,0.0,0.0,0.6,3.4,78.01
Pilão Arcado,A449,Pilão Arcado,Pilão Arcado - A449,-10.003519,-42.474785,São Francisco,RPGA do Lago de Sobradinho,0.0,0.0,0.0,0.0,1.8,11.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.2,0.0,0.0,0.0,0.0,71.2,100.4
Barra,83179,Barra,Barra - 83179,-11.083333,-43.166667,São Francisco,RPGA do Rio Grande,0.0,0.0,0.0,10.2,43.4,3.3,6.6,0.0,0.0,12.0,0.0,0.9,0.0,0.0,0.0,8.0,0.0,0.0,6.5,0.0,0.0,13.8,6.2,6.0,0.0,0.0,0.0,0.0,18.4,135.3
Bom Jesus da Lapa,83288,Bom Jesus da Lapa,Bom Jesus da Lapa - 83288,-13.251389,-43.405278,São Francisco,RPGA do Rio Carnaíba de Dentro,0.0,0.0,0.0,0.2,7.5,0.0,2.4,33.7,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.6,77.4
Santa Rita de Cássia,83076,Santa Rita de Cássia,Santa Rita de Cássia - 83076,-11.016667,-44.516667,São Francisco,RPGA do Rio Grande,0.0,0.0,13.6,24.0,24.0,0.3,0.0,6.6,27.2,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,130.5
Guanambí,A426,Guanambí,Guanambí - A426,-14.208123,-42.749647,São Francisco,RPGA do Rio Carnaíba de Dentro,0.0,0.0,0.0,8.6,4.8,7.0,0.0,0.0,0.4,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,43.0
Buritirama,A432,Buritirama,Buritirama - A432,-10.722925,-43.651203,São Francisco,RPGA do Rio Grande,0.0,0.0,0.0,5.6,24.6,0.0,1.8,16.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,6.0,8.8,1.4,0.0,0.0,0.0,0.0,2.6,67.8
Barra,A429,Barra,Barra - A429,-11.084858,-43.138998,São Francisco,RPGA do Rio Grande,0.0,0.0,0.0,12.2,35.6,8.4,4.2,2.6,1.0,0.6,1.0,0.8,0.6,0.2,0.0,8.4,1.0,0.0,4.6,1.4,0.2,11.0,2.2,10.0,1.2,0.2,0.0,0.0,9.6,117.0
Ibotirama,A439,Ibotirama,Ibotirama - A439,-12.19306,-43.21342,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,0.0,0.0,0.0,20.6,18.8,1.2,0.8,14.8,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,6.4,2.2,0.0,0.0,0.0,14.0,44.2,153.4
Macaúbas,PM-CL-02,Macaúbas,Macaúbas - PM-CL-02,-13.07953,-42.6957,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,0.0,0.0,2.6,23.2,1.8,29.0,15.4,0.0,29.2,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.4,0.0,1.8,0.2,28.0,0.0,0.2,0.0,2.0,0.0,135.0
Faz. Macambira,46675000,Cotegipe,Cotegipe (Faz. Macambira) - 46675000,-11.6106,-44.1567,São Francisco,RPGA do Rio Grande,0.2,0.2,0.0,0.0,2.8,1.6,1.0,0.2,0.0,0.2,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,2.4,0.6,0.0,0.2,1.2,11.8
Fz.P. Limpo,46870000,Mansidão,Mansidão (Fz.P. Limpo) - 46870000,-11.236845,-43.950633,São Francisco,RPGA do Rio Grande,0.0,0.0,0.0,2.6,18.8,3.2,7.2,6.8,0.4,0.0,0.0,1.6,0.0,0.0,0.0,2.6,0.2,0.0,8.4,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,18.2,91.01
Santa Maria da Vitória,45910001,Santa Maria da Vitória,Santa Maria da Vitória - 45910001,-13.4006,-44.1989,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",0.0,0.0,0.0,15.8,1.2,43.6,0.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.8,0.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,165.2
Caetité,CD-CL-01,Caetité,Caetité - CD-CL-01,-13.96659,-42.60482,São Francisco,RPGA do Rio Carnaíba de Dentro,0.0,0.1,3.6,16.6,3.8,2.5,6.5,8.7,17.3,1.7,0.0,0.4,0.8,0.3,2.2,0.0,0.0,2.3,1.6,2.4,1.7,6.2,11.7,0.6,0.1,0.0,0.0,2.3,0.4,93.8
Bom Jesus da Lapa,45480000,Bom Jesus da Lapa,Bom Jesus da Lapa - 45480000,-13.2572,-43.435,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",0.0,0.0,0.0,0.4,2.0,0.0,3.8,33.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,1.2,1.2,0.0,1.4,1.6,50.21
Barra,46998000,Barra,Barra - 46998000,-11.0928,-43.1403,São Francisco,RPGA do Rio Grande,0.0,0.0,0.0,11.6,47.4,3.8,5.0,0.2,0.0,6.2,0.0,0.6,0.2,0.0,0.0,6.6,0.0,0.0,2.2,0.6,0.0,11.2,0.2,7.6,0.0,0.0,0.0,0.0,21.8,125.2
Boqueirão,46902000,Mansidão,Mansidão (Boqueirão) - 46902000,-11.345255,-43.826056,São Francisco,RPGA do Rio Grande,0.0,0.0,0.0,17.0,0.0,0.0,3.4,1.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,13.4,0.0,0.0,11.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,6.0,55.8,119.6
Volta da Serra,CD-CL-02,Paratinga,Paratinga (Volta da Serra) - CD-CL-02,-12.57591,-43.12782,São Francisco,RPGA do Rio Carnaíba de Dentro,0.0,0.0,0.0,5.4,21.4,0.4,2.4,4.2,6.6,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,14.0,0.0,0.0,0.0,0.0,8.4,32.4,111.21
Xique-Xique,PM-CL-05,Xique-Xique,Xique-Xique - PM-CL-05,-10.82519,-42.68914,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,0.0,0.0,0.2,0.0,3.8,4.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,15.4,14.4,18.0,0.0,0.0,0.0,0.0,36.2,93.2
Boquira,290410001C,Boquira,Boquira - 290410001C,-12.809794,-42.71825,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,0.0,0.0,0.0,19.0,2.8,18.2,1.4,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,44.0
Guanambi,291170901C,Guanambi,Guanambi - 291170901C,-14.212194,-42.839166,São Francisco,RPGA do Rio Carnaíba de Dentro,0.0,0.0,0.0,15.4,2.6,0.2,0.0,0.2,1.6,13.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,31.6,14.0,0.2,0.0,0.0,0.0,0.0,0.4,83.41
Licínio de Almeida,291940501C,Licínio de Almeida,Licínio de Almeida - 291940501C,-14.688861,-42.503,São Francisco,RPGA do Rio de Contas,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,1.2,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,8.61
